"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
13.042,-0.00078506,-0.00020179,1,0.686,10,1.6,0.686
13.057,-0.00079108,-0.00020089,1,0.688,10,1.6,0.688
13.071,-0.00079709,-0.0002,1,0.69,10,1.6,0.69
13.085,-0.00080311,-0.00019911,1,0.692,10,1.6,0.692
13.099,-0.00080912,-0.00019821,1,0.694,10,1.6,0.694
13.113,-0.00081514,-0.00019732,1,0.696,10,1.6,0.696
13.127,-0.00082115,-0.00019643,1,0.698,10,1.6,0.698
13.141,-0.00082717,-0.00019553,1,0.7,10,1.6,0.7
13.154,-0.00083308,-0.00019469,1,0.702,10,1.6,0.702
13.167,-0.000839,-0.00019385,1,0.704,10,1.6,0.704
13.18,-0.00084492,-0.000193,1,0.706,10,1.6,0.706
13.194,-0.00085084,-0.00019216,1,0.708,10,1.6,0.708
13.207,-0.00085675,-0.00019132,1,0.71,10,1.6,0.71
13.22,-0.00086267,-0.00019047,1,0.712,10,1.6,0.712
13.233,-0.00086859,-0.00018963,1,0.714,10,1.6,0.714
13.247,-0.00087451,-0.00018879,1,0.716,10,1.6,0.716
13.259,-0.00088035,-0.00018799,1,0.718,10,1.6,0.718
13.272,-0.00088617,-0.0001872,1,0.72,10,1.6,0.72
13.284,-0.00089198,-0.00018642,1,0.722,10,1.6,0.722
13.296,-0.00089779,-0.00018564,1,0.724,10,1.6,0.724
13.309,-0.00090361,-0.00018486,1,0.726,10,1.6,0.726
13.321,-0.00090942,-0.00018407,1,0.728,10,1.6,0.728
13.334,-0.00091523,-0.00018329,1,0.73,10,1.6,0.73
13.346,-0.00092105,-0.00018251,1,0.732,10,1.6,0.732
13.358,-0.0009268,-0.00018174,1,0.734,10,1.6,0.734
13.37,-0.00093245,-0.000181,1,0.736,10,1.6,0.736
13.381,-0.0009381,-0.00018025,1,0.738,10,1.6,0.738
13.393,-0.00094375,-0.00017951,1,0.74,10,1.6,0.74
13.405,-0.0009494,-0.00017876,1,0.742,10,1.6,0.742
13.416,-0.00095505,-0.00017802,1,0.744,10,1.6,0.744
13.428,-0.00096069,-0.00017728,1,0.746,10,1.6,0.746
13.439,-0.00096634,-0.00017653,1,0.748,10,1.6,0.748
13.451,-0.00097199,-0.00017579,1,0.75,10,1.6,0.75
13.462,-0.0009775,-0.00017517,1,0.752,10,1.6,0.752
13.473,-0.00098302,-0.00017456,1,0.754,10,1.6,0.754
13.483,-0.00098853,-0.00017394,1,0.756,10,1.6,0.756
13.494,-0.00099404,-0.00017333,1,0.758,10,1.6,0.758
13.505,-0.00099955,-0.00017271,1,0.76,10,1.6,0.76
13.516,-0.0010051,-0.0001721,1,0.762,10,1.6,0.762
13.527,-0.0010106,-0.00017148,1,0.764,10,1.6,0.764
13.537,-0.0010161,-0.00017086,1,0.766,10,1.6,0.766
13.548,-0.0010215,-0.00017025,1,0.768,10,1.6,0.768
13.558,-0.0010268,-0.00016964,1,0.77,10,1.6,0.77
13.568,-0.0010321,-0.00016903,1,0.772,10,1.6,0.772
13.578,-0.0010375,-0.00016841,1,0.774,10,1.6,0.774
13.588,-0.0010428,-0.0001678,1,0.776,10,1.6,0.776
13.598,-0.0010481,-0.00016719,1,0.778,10,1.6,0.778
13.608,-0.0010535,-0.00016658,1,0.78,10,1.6,0.78
